Unnamed: 0,product_name,product_price,weight,category,EAN,date_added,uuid,removed,product_code
1479,Goodmans Grey Geo 2 Slice Toaster,£25.00,0.00303kg,homeware,8.48401E+12,11/05/2003,a727f339-c18c-4e79-9be0-9987f8741f23,Still_avaliable,D2-9583320c
1480,Goodmans Grey Geo Kettle,£25.00,0.00094kg,homeware,8.55887E+12,14/01/2018,0627e127-78c1-49d1-8b16-38c292e34d24,Still_avaliable,Y6-2468175G
1481,Goodmans Plastic 2 Slice Toaster - Black,£15.00,0.00150kg,homeware,4.02539E+12,25/12/2011,e224d976-ed7a-4402-89b2-7fdb73d92e7c,Still_avaliable,I5-042550J
1482,Goodmans Champagne Dome Kettle,£28.00,0.00151kg,homeware,7.33942E+12,05/10/2000,fe4b29ac-7c73-4f22-8c75-ba9d21c96840,Still_avaliable,e1-3984772d
1483,Tower Compact Oven 15L,£45.00,5.25000kg,homeware,3.70782E+12,08/12/2022,35134adb-c75c-48a5-964e-3b8535a302f1,Still_avaliable,h5-7048595U
1484,Tower Vortx Dual Basket Air Fryer 7.6L,£99.00,8.20000kg,homeware,9.44316E+11,30/03/2000,20ae343b-7392-44f0-9d67-74ca76582fdd,Still_avaliable,M9-0944951P
1485,Blaupunkt Rapid Air Fryer 4.5L,£49.00,3.82000kg,homeware,7.36977E+12,17/03/2016,33a01ab4-22d7-4a6b-9ba8-b6f5cbbb83de,Still_avaliable,R8-1302154y
1486,Goodmans Diamond 4 Slice Toaster - White & Rose Gold,£35.00,1.95000kg,homeware,8.42909E+12,06/11/2021,07430dc7-16c8-4f87-9338-985e31daa3b6,Still_avaliable,n8-991261T
1487,Goodmans Diamond Glass Kettle - White & Rose Gold,£30.00,1.05000kg,homeware,7.67444E+12,18/04/2006,34962c14-1698-498a-95cb-9bffee557556,Still_avaliable,D4-7833942T
1488,Breville Iced Coffee Maker,£35.00,1.74000kg,homeware,3.33615E+11,31/05/1995,6029088e-684e-4569-bb3b-2a0bf02aeb47,Still_avaliable,h9-3027932B
1489,Goodmans Textured Kettle 1.7L - Black & Rose Gold,£22.00,0.89000kg,homeware,1.19223E+11,23/11/2014,a95b32b2-c95d-47b9-b49f-ca7c7e91852b,Still_avaliable,T2-8601417i
1490,Goodmans Textured 2 Slice Toaster - Black & Rose Gold,£22.00,1.10000kg,homeware,9.74504E+12,24/04/2004,44fa5ab4-d141-467d-941b-1c0307b7dabe,Still_avaliable,m0-2139175d
1491,Russell Hobbs Honeycomb Kettle 1.7L - White,£25.00,1.10000kg,homeware,4.60195E+12,06/04/2007,9cce81d6-98fa-499d-9957-1ac3a7669872,Still_avaliable,F4-2799271q
1492,Russell Hobbs Honeycomb Toaster - White,£25.00,1.59000kg,homeware,2.59667E+12,21/01/2017,f5849d11-c13f-4c7d-99ae-a6451704fc23,Still_avaliable,P3-6431956i
1493,Tower 3-in-1 Deep Fill Snack Maker - Silver,£35.00,2.29000kg,homeware,5.31751E+12,25/05/2022,a7a1c79d-3c9b-4d7a-871f-fe06eb483232,Still_avaliable,z6-9571036X
1494,Tower Air Fryer 4L - Black & Silver,£59.00,3.45000kg,homeware,9.63279E+12,29/10/2017,d60a6fb6-9f50-49d4-aee0-826ba469a73a,Still_avaliable,i0-3003134f
1495,Slush Puppie Slushie Machine,£35.00,2.14000kg,homeware,6.63493E+12,06/10/1998,a2cbf605-fe16-4b10-b858-fac20618d1fd,Still_avaliable,u5-1634344W
1496,Russell Hobbs Groove Toaster - Black & Gold,£30.00,1.78200kg,homeware,4.2007E+12,12/05/1996,11d9f8fa-8a26-4cd8-aeec-dfdace3d41c2,Removed,r7-3786519y
1497,Russell Hobbs Groove Kettle 1.7L - Black & Gold,£30.00,1.08100kg,homeware,9.99703E+12,13/10/1995,8475b79b-60a6-4ec3-8beb-8b8c73291e44,Still_avaliable,W8-5377661G
1498,Nescafe Dolce Gusto Piccolo XS Coffee Machine,£30.00,2.70000kg,homeware,1.38598E+12,25/09/2017,fc304067-c729-4d21-975b-38b5d213cdf0,Still_avaliable,m8-1771706S
1499,Goodmans Brushed Kettle 1.7L,£20.00,0.96400kg,homeware,4.84906E+12,07/03/1996,1ae3037d-29a2-4cca-be95-5763b133ce79,Still_avaliable,p9-2543141g
1500,Blaupunkt Breakfast Maker,£45.00,2.66000kg,homeware,6.64294E+12,13/01/2005,2e069a12-f88a-4ea7-99ae-a0cd1b75d66a,Still_avaliable,t5-6777732i
1501,Goodmans Grey Geo 2 Slice Toaster,£25.00,0.00303kg,homeware,9.10907E+12,02/06/2019,0b472594-8cac-45cc-9d4d-3a2b6eabaa99,Still_avaliable,l4-2761669s
1502,Goodmans Grey Geo Kettle,£25.00,0.00094kg,homeware,3.84412E+12,22/10/2019,3e159ad1-e381-436c-b8af-0d01bd9e7ff0,Still_avaliable,j4-7172749A
1503,Goodmans Plastic 2 Slice Toaster - Black,£15.00,0.00150kg,homeware,1.51172E+12,11/02/2010,52a4a9b4-66c2-4152-a19a-2ad76ac41841,Still_avaliable,V9-4333217t
1504,Goodmans Champagne Dome Kettle,£28.00,0.00151kg,homeware,9.26261E+12,01/12/2014,32b225ea-da6d-45cb-a0c8-f4fd9f3724ea,Still_avaliable,w4-0275560J
1505,Tower Compact Oven 15L,£45.00,5.25000kg,homeware,7.90709E+12,26/09/2010,ca067f0e-b384-4447-bca7-c3ef54b6a8c2,Still_avaliable,K9-0847446W
1506,Tower Vortx Dual Basket Air Fryer 7.6L,£99.00,8.20000kg,homeware,5.33439E+11,04/07/2008,c75dbbd9-5e57-4a68-bf66-3a3484500c08,Still_avaliable,e8-8755875q
1507,Blaupunkt Rapid Air Fryer 4.5L,£49.00,3.82000kg,homeware,8.46988E+12,25/03/2002,cf43c0ad-0618-4c60-822e-9adad5ef0ccd,Still_avaliable,N5-138906H
1508,Goodmans Diamond 4 Slice Toaster - White & Rose Gold,£35.00,1.95000kg,homeware,3.66082E+12,31/05/2021,86457072-a6da-4434-9684-857fcaaa7af6,Still_avaliable,f3-4981981i
1509,Goodmans Diamond Glass Kettle - White & Rose Gold,£30.00,1.05000kg,homeware,3.45816E+12,23/03/2019,e2bbfb62-3ccc-4e92-857e-7b38561bbf76,Still_avaliable,h5-8696002B
1510,Breville Iced Coffee Maker,£35.00,1.74000kg,homeware,2.09904E+12,06/03/2017,05aad704-7558-40b0-ac4d-30a69fcb1613,Still_avaliable,R4-4719711r
1511,Maya Woven Jute Rug 1m - Natural,£15.00,1.50000kg,homeware,65302650124,31/08/2007,32281408-d09d-4542-b303-1e7a344d7d20,Still_avaliable,x6-9368559Q
1512,Maya Woven Jute Rug 1m - Black,£15.00,1.50000kg,homeware,4.34152E+12,04/03/2006,dd00f891-5ab0-46b3-8228-13989d8f3d93,Still_avaliable,l3-9065715n
1513,Geo Microplush Rug 60 x 110cm - Ochre,£10.00,0.52000kg,homeware,7.0146E+12,24/11/1994,8486e126-938d-45fa-aadd-e0928a7cd052,Still_avaliable,g5-1391804U
1514,Lexi Microplush Rug 110 x 160cm - Grey,£20.00,1.76000kg,homeware,2.71986E+12,09/10/2017,74c56a9b-1406-47eb-a896-4aee4d3abe54,Still_avaliable,m9-3063893B
1515,Lexi Microplush Rug 60 x 110cm - Grey,£10.00,0.81000kg,homeware,2.67341E+12,12/12/2003,4c06a1ff-549f-4e29-9a01-c0eafebe7086,Still_avaliable,O5-031243C
1516,Sahara Tassels Rug 100 x 150cm - Cream,£40.00,3.65000kg,homeware,2.7285E+12,28/11/2002,ea704d77-804a-4f40-914c-531add59e3f9,Still_avaliable,y1-9005061A
1517,Sahara Tassels Rug 60 x 110cm - Cream,£15.00,1.65000kg,homeware,2.15049E+11,03/08/2005,e7ddc0cd-ef9d-4de4-bf89-786eb65232a5,Still_avaliable,l9-0743897W
1518,Geo Microplush Rug 110 x 160cm - Grey,£25.00,1.47000kg,homeware,5.97978E+12,18/10/2009,9726d504-9693-4806-9710-7218e1958177,Still_avaliable,I4-0158077t
1519,Geo Microplush Rug 60 x 110cm - Grey,£12.00,0.52000kg,homeware,8.23837E+12,22/02/1997,4dc0042f-9054-4be8-98f8-b307a3b6d5c4,Still_avaliable,T0-077728Q
1520,Microplush Geo Rug 110 x 160cm - Blush,£19.99,1.47000kg,homeware,6.58844E+12,01/01/2007,b95c898c-1a77-4a28-947c-9de069293436,Still_avaliable,J4-6748800e
1521,Silver Shimmer Metallic Rug 100 x 150cm,£45.00,3.85000kg,homeware,3.65552E+12,16/08/2003,410d84dc-f655-43e7-9275-a0a0715cbcd0,Still_avaliable,i9-9031405H
1522,Chunky Knit Rug 100 x 150cm - Silver,£45.00,3.75000kg,homeware,1.88685E+12,12/02/2002,e525f966-ab6c-47f8-97fc-5436e4c043bf,Still_avaliable,f5-7184484u
1523,Luxury Faux Fur Rug 100 x 150cm - Blush,£45.00,2.40000kg,homeware,6.32648E+11,05/11/1993,2e6d7de4-4e71-4fe5-9d19-f4bbbea58607,Still_avaliable,S9-8283571O
1524,Shimmer Metallic Rug 100 x 150cm - Blush,£45.00,3.85000kg,homeware,3.78839E+12,07/09/2009,c2f3ce58-3c8a-41bf-b6bb-394e222d7c7e,Still_avaliable,E1-5918567T
1525,Teddy Rug 100 x 150cm - Charcoal,£45.00,2.70000kg,homeware,8.66184E+12,18/02/2007,578fb6fc-4323-48d2-a204-3b2623db1127,Still_avaliable,Z3-1467814E
1526,Teddy Rug 100 x 150cm - Cream,£45.00,2.70000kg,homeware,5.60482E+12,07/08/2000,64dbb359-d69c-4d9d-865e-5ec1ab1720b8,Still_avaliable,v5-546992k
1527,Alaska Faux Fur Rug 100 x 150cm - Cream,£30.00,1.32000kg,homeware,1.56627E+12,27/05/2018,4fc54dbb-e9eb-4c9d-a183-5f62c653f2e5,Still_avaliable,Y2-8251241l
1528,Luxury Faux Fur Rug 100 x 150cm - Charcoal,£45.00,2.40000kg,homeware,4.37319E+12,20/07/2014,51a866dd-2481-4cfd-874d-56da1e72246d,Still_avaliable,w1-9464133S
1529,Gatsby Foil Micro Plush Rug 100 x 150cm - Blush,£20.00,1.76000kg,homeware,1.30224E+12,27/03/1999,30e764ce-b51e-454d-9ffd-68a241e0fefe,Still_avaliable,x6-9994287R
1530,Liberty Rug 100 x 150cm - Champagne,£45.00,2.70000kg,homeware,7.63831E+11,10/03/1996,c2ab0f8e-ed17-44b4-b975-eaa5a79367ac,Still_avaliable,N6-9714824D
1531,Nordic Cream Fur Rug 100 x 150cm,£45.00,1.80000kg,homeware,3.03258E+11,02/01/2014,b13d9cad-1665-44da-aec8-0199fd2f7074,Still_avaliable,T1-6963823j
1532,Micro Plush Rug 110 x 160cm - Navy,£25.00,1.47000kg,homeware,1.09312E+12,25/09/2019,08d856ff-d30b-4628-8b86-432bb17879d4,Still_avaliable,L3-1842702E
1533,Aspen Faux Fur Rug 100 x 150cm - Black,£45.00,0.00240kg,homeware,4.87227E+12,08/01/1994,0c45e074-582b-4175-951d-d68edcb9336f,Still_avaliable,g7-6639699K
1534,Polygrip Denture Fixative Cream - Flavour Free,£2.99,0.07000kg,health-and-beauty,4.24971E+12,01/06/2010,432b5411-7ddb-4bdb-b4fd-36f41b6172f1,Still_avaliable,c9-4769683B
1535,Polygrip Denture Fixative Cream - Flavour Free,£2.99,0.07000kg,health-and-beauty,7.60216E+12,13/07/2021,ac51e6e7-b5be-4b8c-bff9-b58b4d6cef14,Still_avaliable,A1-3819009E
1536,Corsodyl Whitening Toothpaste 100ml,£2.99,0.10000kg,health-and-beauty,5.9633E+12,10/01/2003,f3fae2d2-af4d-4f48-ba18-c9cbd19abfbc,Still_avaliable,L8-6933471n
1537,Corsodyl Daily Fluoride Toothpaste - Ultra Clean,£2.99,0.10000kg,health-and-beauty,1.82246E+11,06/07/2010,ca2f8788-f214-4e5e-a368-01cdbfc60392,Still_avaliable,E7-2411051t
1538,Corsodyl Whitening Toothpaste 100ml,£2.99,0.10000kg,health-and-beauty,7.00664E+12,24/07/2022,1264f749-3f21-4371-b3e2-8bf43cd471b0,Still_avaliable,w0-4961483u
1539,Johnson's Baby Powder 200g,£1.00,0.20000kg,health-and-beauty,7.40996E+12,05/06/2022,15130ed4-bf56-4455-a926-6470cee5338d,Still_avaliable,q5-6033552A
1540,Pink Wand Bath Fizzer 500g,£1.99,0.50000kg,health-and-beauty,5.35906E+12,09/01/1999,72ea1e62-d94b-46f1-a18c-c494d677ea9f,Still_avaliable,w2-1789231G
1541,Vanilla & Amber Bath Fizzer 130g - Spaceship,£1.00,0.13000kg,health-and-beauty,3.00389E+12,10/09/1998,2c11f938-60e4-4d0a-8763-77d6fb57ccd3,Still_avaliable,p8-7659384B
1542,Vanilla & Amber Bath Fizzer 130g - Lightening Bolt,£1.00,0.13000kg,health-and-beauty,7.01635E+12,30/06/2017,3865dfc9-5e7a-4749-add0-f2b51c4b687a,Still_avaliable,w1-234474D
1543,Bath Bar Fizzer 130g - Grapefruit,£1.49,0.13000kg,health-and-beauty,1.8823E+12,23/08/2022,dc37eb9b-6437-41d6-99c6-d481b688174e,Removed,R2-054338p
1544,Pink Wand Bath Fizzer 500g,£1.99,0.50000kg,health-and-beauty,2.40016E+12,04/07/2022,efb1ec28-c204-4670-b4b8-164cf0564068,Still_avaliable,X4-8049606A
1545,Vanilla & Amber Bath Fizzer 130g - Spaceship,£1.00,0.13000kg,health-and-beauty,4.40148E+12,26/12/2006,679ea428-0374-4192-988d-0971dad55bb8,Still_avaliable,R3-2999966O
1546,Vanilla & Amber Bath Fizzer 130g - Lightening Bolt,£1.00,0.13000kg,health-and-beauty,5.15967E+12,09/02/2001,1e9f8560-46e4-4052-9a7c-8ce7bb77fb81,Still_avaliable,b1-4135924w
1547,Bath Bar Fizzer 130g - Grapefruit,£1.49,0.13000kg,health-and-beauty,9.41895E+12,22/10/2013,144ddaaf-66db-412b-a29c-fc698aec0426,Still_avaliable,U3-7362932P
1548,Cloud Bath Fizzer 300g - Bubblegum,£1.99,0.30000kg,health-and-beauty,1.51866E+11,28/12/2017,c9483525-718a-430d-985f-a0c024439855,Still_avaliable,x1-3479952u
1549,Rocket Bath Fizzer 500g,£1.99,0.50000kg,health-and-beauty,8.71593E+12,30/04/2022,1da4049e-c763-4fc4-9e91-941e6a0b4216,Still_avaliable,T3-2878399T
1550,Millions Bubblegum Bath Fizzer 200g,£1.00,0.20000kg,health-and-beauty,85792847798,21/10/2003,ffccacd6-1592-4580-8ad3-7ec9e67b227b,Still_avaliable,R0-2413923y
1551,Millions Raspberry Bath Fizzer 200g,£1.00,0.20000kg,health-and-beauty,9.68423E+12,12/12/2020,c4516c2d-d234-4759-a759-1d9e1305dddc,Still_avaliable,i4-8102127k
1552,Walls Cornetto Bath Fizzer 200g,£1.00,0.20000kg,health-and-beauty,4.74258E+12,17/05/1995,6e686348-1bdb-42d8-ac67-36686d3b13ea,Still_avaliable,q2-4674649k
1553,Walls Twister Bath Fizzer 200g,£1.00,0.20000kg,health-and-beauty,4.1002E+12,05/07/1994,044dc098-5426-4dbb-b710-5d85f1bd6197,Still_avaliable,v7-4135800T
1554,Raspberry Bath Fizzer 130g - Starfish,£1.00,0.13000kg,health-and-beauty,6.02724E+12,10/06/1994,467277c0-6abb-4912-8a04-dfd686ab3069,Still_avaliable,h4-5937223J
1555,Watermelon Bath Fizzer 130g - Sea Turtle,£1.00,0.13000kg,health-and-beauty,1.58908E+12,03/08/2011,e4792861-6b19-4bd3-8af0-b10aa3cbd2d5,Still_avaliable,V7-9335560h
1556,Sunny Orange Bath Fizzer 130g - Sunflower,£1.00,0.13000kg,health-and-beauty,4.77916E+12,26/01/2011,f39dea92-d353-4b6c-be0f-2e3ab6479b17,Removed,Q4-5411508l
1557,Sunny Orange Bath Fizzer 130g - Rose,£1.00,0.13000kg,health-and-beauty,1.85833E+11,14/09/2003,00ff195c-ed6e-4990-9f50-9593d38dbfe1,Still_avaliable,R1-3298991d
1558,Bath Bar Fizzer 130g - Sugar Berry,£0.79,0.13000kg,health-and-beauty,3.45001E+12,18/04/2009,00e48090-879e-41aa-9146-bd64bb2c6a41,Still_avaliable,i4-777652p
1559,Bath Bar Fizzer 130g - Sweet Orange,£0.79,0.13000kg,health-and-beauty,4.21604E+12,03/04/2018,eaa7dab8-2a82-4620-a191-0cce47c30658,Still_avaliable,A0-0072276S
1560,Sudocrem Antiseptic Healing Cream 60g,£1.99,0.06000kg,health-and-beauty,4.2191E+11,17/03/1994,ad2dd30b-ea14-42ce-9bd6-ca013b4d4cfa,Still_avaliable,T0-2134293t
1561,Sudocrem Antiseptic Healing Cream 60g,£1.99,0.06000kg,health-and-beauty,9.26318E+12,25/04/2001,d3543dbc-09f9-4974-934b-d37b627a739e,Still_avaliable,u5-1845051W
1562,Just Balmy 2D Wall's Lip Balm Set,£4.00,0.00600kg,health-and-beauty,1.15191E+12,30/07/2006,6330007c-a70b-41b3-a048-fb38c258d169,Still_avaliable,R9-8669060I
1563,Just Balmy 2D Barratt Sweet Treats Lip Balm Set,£4.00,0.00600kg,health-and-beauty,9.8281E+12,11/03/1997,68e38307-42c5-4e3f-a27f-f32d05f9a637,Still_avaliable,Z7-8693140R
1564,Skin Techniques Hydrogel Eye Mask 3pk - Lavender,£1.00,0.00400kg,health-and-beauty,2.63417E+12,24/11/1998,c50ae2b6-8b2b-480c-9681-b3a32a186833,Still_avaliable,t3-6328262l
1565,Skin Techniques Hydrogel Eye Mask 3pk,£1.00,0.00400kg,health-and-beauty,2.30282E+12,11/10/2009,6ada8500-797d-4695-99d5-092bb27fc5ae,Still_avaliable,z2-5909427Y
1566,Skin Techniques Gold Hydrogel Collagen Face Mask,£1.00,0.06000kg,health-and-beauty,3.12968E+12,03/07/2006,83a20785-e455-4f33-adc7-e3019e29dacc,Still_avaliable,e1-7537380L
1567,Skin Techniques Gold Hydrogel Collagen Eye Mask,£1.00,0.00400kg,health-and-beauty,7.54689E+12,09/03/2014,f45790f7-6b06-47b3-bc94-cb318dadeb18,Still_avaliable,l7-7559118A
1568,Skin Techniques Gold Hydrogel Collagen Lip Mask,£1.00,0.00800kg,health-and-beauty,8.42223E+12,24/03/1995,e79c2b04-e2a7-4ab2-8f0d-12465c3bd6e9,Still_avaliable,v2-6182759P
1569,Walls Cornetto Bath Fizzer 200g,£1.00,0.20000kg,health-and-beauty,2.8934E+12,13/01/2017,28e4ca77-96ab-481f-9687-137a5846ac86,Still_avaliable,r2-0436370p
1570,Walls Twister Bath Fizzer 200g,£1.00,0.20000kg,health-and-beauty,2.49524E+12,14/06/2017,4d79f2f7-c01b-4e1e-9131-a4a1be9d1c8d,Still_avaliable,a7-9602123U
1571,Palmolive Natural Soap - Moisture Care 3 x 90g,£1.00,0.27000kg,health-and-beauty,1.69294E+12,19/02/1997,d109ec4d-6f3e-4520-b78a-b34a32fd8f1e,Still_avaliable,c8-1525632E
1572,Walls Cornetto Bath Fizzer 200g,£1.00,0.20000kg,health-and-beauty,8.23114E+12,26/04/1997,a7d6142d-44ad-4e15-a15e-6d808b11a76d,Still_avaliable,Y8-5959628A
1573,Walls Twister Bath Fizzer 200g,£1.00,0.20000kg,health-and-beauty,9.2943E+11,11/07/1993,7472692a-3575-4f75-9d90-739497f803a2,Still_avaliable,y0-2225545Q
1574,Warburtons Seeded Loaf 800g,£1.70,0.80000kg,food-and-drink,8.58617E+12,27/12/2007,d1221eb6-7061-45fd-935a-19a7aa4b4b24,Still_avaliable,x6-3615702i
1575,Warburtons Medium Wholemeal Bread 800g,£1.20,0.80000kg,food-and-drink,9.49608E+12,12/07/2019,dbc98ae5-1dea-4b86-ac65-e225f62bb6c6,Still_avaliable,s6-6937382B
1576,Warburtons Farmhouse Bread 800g,£1.35,0.80000kg,food-and-drink,6.66053E+12,01/10/2017,2098c2d7-a028-4e37-b292-b01019b0db50,Still_avaliable,z1-3206892z
1577,Warburtons Thickest White Bread 800g,£1.25,0.80000kg,food-and-drink,2.27951E+12,27/05/1999,fe487fed-18a5-4e95-be88-0f0606b61d81,Still_avaliable,A7-7326787b
1578,Warburtons Toastie White Bread 800g,£1.25,0.80000kg,food-and-drink,3.4987E+12,18/09/2022,69e3c3ca-9f97-4dc6-bfcc-90541fde3ce7,Still_avaliable,T8-8422341l
1579,Munchies Caramel & Biscuit Sharing Bar 87g,£1.00,0.08700kg,food-and-drink,6.14764E+12,05/01/1998,99f105fc-3f2f-4976-8627-5d13f9d86299,Still_avaliable,v9-289427C
1580,Cadbury Dairy Milk Advent Bar 270g,£2.49,0.27000kg,food-and-drink,4.31503E+12,23/04/2012,7605108c-51c5-41a0-b8e7-e8047c8d189e,Still_avaliable,Z2-3503569w
1581,Milkybar Gold Bar (Australia) 170g,£2.99,0.17000kg,food-and-drink,6.43376E+12,13/09/1999,bff01861-a55f-4dd6-ab7d-b9c381df5a30,Still_avaliable,F3-5663510O
1582,Milkybar Cookies Bar (Australia) 180g,£2.99,0.18000kg,food-and-drink,1.97164E+12,25/11/2009,ea8e7c16-9782-449c-b22f-ea01252fa61f,Still_avaliable,B6-4136559h
1583,Cadbury Dairy Milk Winter Mint Crisp 360g,£2.99,0.36000kg,food-and-drink,5.09324E+12,05/12/2008,0954642b-da74-4bb3-a9d8-57d1b24ac4f8,Still_avaliable,k9-061339f
1584,Yorkie Orange 46g,£0.49,0.04600kg,food-and-drink,4.77349E+12,02/01/2019,7e3203f9-4713-47fc-9081-ef9839d06ee5,Still_avaliable,i0-9425783u
1585,Cadbury Dairy Milk Bar 95g,£1.00,0.09500kg,food-and-drink,6.81115E+12,16/07/2014,994c754c-5e77-4360-9c69-d2a9806766ce,Still_avaliable,i0-7061105g
1586,Galaxy Milk 200g,£2.00,0.20000kg,food-and-drink,2.14267E+12,17/04/1995,3b08b5d3-bd7f-449b-a853-79cb246b1567,Still_avaliable,g3-2055701s
1587,Cadbury Caramel Twirl Limited Edition 43g,£0.69,0.04300kg,food-and-drink,9.41424E+12,19/05/1997,9fc4910a-8339-4a80-9bc2-e89efdc34ec4,Still_avaliable,k6-0115797g
1588,Me to You Hot Chocolate Stirrer 30g - Orange,£1.00,0.03000kg,food-and-drink,8.01878E+12,11/11/1995,cb2ad9fd-f187-4788-8049-59ebd5b6be09,Still_avaliable,M2-1374453P
1589,Me to You Hot Chocolate Stirrer 30g - Mint,£1.00,0.03000kg,food-and-drink,6.25333E+12,18/08/1993,bf017e9d-8b26-4ee8-af6e-ad16e5a29ef0,Still_avaliable,B1-5338395a
1590,Me to You Hot Chocolate Stirrer 30g - Milk,£1.00,0.03000kg,food-and-drink,6.13662E+12,01/09/2016,8ccd0318-c161-47bf-a5ff-b2e8cfdac489,Still_avaliable,G7-9304227v
1591,Nestle Galak Speculoos 125g,£1.99,0.12500kg,food-and-drink,6.27305E+12,03/07/2018,82021c68-5a56-43a7-8d3d-89d815278b18,Still_avaliable,z4-4854492n
1592,Cadbury Dairy Milk Bar 200g,£1.69,0.20000kg,food-and-drink,6.88836E+12,18/12/2002,45dff251-d476-4386-9304-ab4d525c14ff,Still_avaliable,H3-2127985Z
1593,Munchies Caramel & Biscuit Sharing Bar 87g,£1.00,0.08700kg,food-and-drink,7.74249E+12,24/09/2018,a21d50b4-fee7-4028-8834-3a8a3c7bc419,Removed,s6-053731A
1594,Cadbury Dairy Milk Advent Bar 270g,£2.49,0.27000kg,food-and-drink,7.92783E+12,13/05/2011,6c346693-aea4-45a3-b0ce-f9eb181a902c,Still_avaliable,e2-0693306D
1595,Milkybar Gold Bar (Australia) 170g,£2.99,0.17000kg,food-and-drink,5.88268E+12,19/05/1997,b28565b0-d743-46c8-9e7e-c8a7aae04f81,Still_avaliable,D6-8341582b
1596,Milkybar Cookies Bar (Australia) 180g,£2.99,0.18000kg,food-and-drink,9.36235E+12,13/10/2010,25dc7583-6567-48f5-8436-3a002d5d61b6,Still_avaliable,t2-7378884Q
1597,Cadbury Dairy Milk Winter Mint Crisp 360g,£2.99,0.36000kg,food-and-drink,8.69721E+12,26/12/2012,6cd1c016-4648-4339-a676-9844e3e56da3,Still_avaliable,I1-7073147D
1598,Yorkie Orange 46g,£0.49,0.04600kg,food-and-drink,2.9679E+12,30/11/2009,a9426281-8346-47b9-8da9-a6d7d7844afd,Still_avaliable,x6-4881946K
1599,Cadbury Dairy Milk Bar 95g,£1.00,0.09500kg,food-and-drink,2.68021E+12,20/03/2019,80780ed4-3a57-4213-9e09-d51669c90c83,Still_avaliable,c8-6696988P
1600,Galaxy Milk 200g,£2.00,0.20000kg,food-and-drink,6.99512E+12,04/07/2019,b7468dec-4689-49f2-bb4f-e0e148f88005,Still_avaliable,X5-9007445t
1601,Milkybar Gold Bar (Australia) 170g,£2.99,0.17000kg,food-and-drink,7.77097E+12,12/02/1998,35bdc950-72ea-4e90-94d5-337846b3fd30,Removed,a6-0921393K
1602,Milkybar Cookies Bar (Australia) 180g,£2.99,0.18000kg,food-and-drink,9.22667E+12,11/01/1994,e81ebfe9-a0b6-41c4-8791-f8f3e8166fbe,Still_avaliable,O0-4634841N
1603,Lucky Charms Cereal 422g,£4.29,0.42200kg,food-and-drink,1.56047E+12,08/10/2021,9baa2b24-d282-47d0-bc3b-0f398912f6b6,Still_avaliable,k4-9069943Z
1604,Malt-O-Meal Marshmallow Mateys Cereal 320g,£2.19,0.32000kg,food-and-drink,5.84557E+12,21/01/2006,0b3520d9-beb4-466e-9ae6-a00fed766be1,Removed,f1-2655664A
1605,Haribo Giant Trees 160g,£0.89,0.16000kg,food-and-drink,9.79487E+12,16/09/2019,5649e408-19fa-42b5-987c-9ef228a34858,Still_avaliable,V1-8632397M
1606,Swizzles Sweetshop Favourites Box 450g,£2.99,0.45000kg,food-and-drink,7.8885E+12,03/09/2002,dfac1b67-243a-4808-998a-0d2c47580121,Still_avaliable,k2-6964805k
1607,Swizzles Sweetshop Favourites Box 324g,£1.99,0.32400kg,food-and-drink,2.07195E+12,15/09/1997,3b5883ff-9f98-4b20-992d-baf41a8158c8,Still_avaliable,S6-8585781P
1608,The Natural Confectionery Co Juicy Snakes 130g,£1.00,0.13000kg,food-and-drink,6.98263E+12,23/04/2013,5cf96e77-1842-4072-8593-7cfceec7cc7d,Still_avaliable,p9-0198001i
1609,Maynards Sports Mix Juices 130g,£1.00,0.13000kg,food-and-drink,3.92205E+12,28/05/2013,9c364c1a-30ce-4916-ae57-852a53558738,Still_avaliable,j0-4933818b
1610,Maynards Wine Gums Juices 130g,£1.00,0.13000kg,food-and-drink,7.61717E+12,17/10/2021,56b299bf-ee3d-4a93-8842-bc1f8f1a164d,Still_avaliable,j7-1043972f
1611,Skittles Pouch 152g,£1.00,0.15200kg,food-and-drink,5.06221E+12,09/08/2007,00b020ed-4573-454c-b0a0-fbf3b0fe5a4b,Still_avaliable,t8-5577486X
1612,Skittles Giant Sour Pouch 141g,£1.00,0.14100kg,food-and-drink,1.10596E+11,11/02/2014,657862b1-0513-40d1-bb28-f586fef29a2f,Still_avaliable,Q9-2687893d
1613,Olde Sam's Sweet Shoppe Fruit Jellies 230g,£1.00,0.23000kg,food-and-drink,7.42184E+12,22/03/2011,b0d00afc-807a-40fa-b2ee-8c458d393a63,Removed,N5-1456677y
1614,Werther's Original Sugar Free Creamy Toffees 80g,£1.00,0.08000kg,food-and-drink,6.87482E+12,30/10/1996,ee091c1d-7f28-452b-9896-f655f2b672d3,Still_avaliable,u6-15549e
1615,Werther's Original Butter Candies Sugar Free 80g,£1.00,0.08000kg,food-and-drink,7.34074E+12,25/09/2021,1dfc138d-1274-4446-b3a6-10f9f7efe7e1,Still_avaliable,b3-0023398h
1616,Zed Candy Mixed Case Minis Jelly Beans 50g - Yellow,£1.00,0.05000kg,food-and-drink,6.59338E+12,26/12/2020,c0c5ea87-afd7-4869-8fff-be40bc83c913,Still_avaliable,V0-2443285e
